"530","恋をしちゃいました! (ハロカバ：高橋愛)","UFDL-1092","2011-01-26","配信","高橋愛","https://recochoku.jp/album/A2000272664/","0"
"531","真夏の光線 (ハロカバ：新垣里沙)","UFDL-1098","2011-01-26","配信","新垣里沙","https://recochoku.jp/album/A2000272664/","0"
"532","ふるさと (ハロカバ：新垣里沙)","UFDL-1099","2011-01-26","配信","新垣里沙","https://recochoku.jp/album/A2000272664/","0"
"533","恋をしちゃいました! (ハロカバ：新垣里沙)","UFDL-1100","2011-01-26","配信","新垣里沙","https://recochoku.jp/album/A2000272664/","0"
"534","笑顔に涙〜THANK YOU! DEAR MY FRIENDS〜 (ハロカバ：新垣里沙)","UFDL-1101","2011-01-26","配信","新垣里沙","https://recochoku.jp/album/A2000272664/","0"
"535","LOVE涙色 (ハロカバ：新垣里沙)","UFDL-1102","2011-01-26","配信","新垣里沙","https://recochoku.jp/album/A2000272664/","0"
"536","恋の花 (ハロカバ：新垣里沙)","UFDL-1103","2011-01-26","配信","新垣里沙","https://recochoku.jp/album/A2000272664/","0"
"537","お願い魅惑のターゲット (ハロカバ：新垣里沙)","UFDL-1104","2011-01-26","配信","新垣里沙","https://recochoku.jp/album/A2000272664/","0"
"538","香水 (ハロカバ：新垣里沙)","UFDL-1105","2011-01-26","配信","新垣里沙","https://recochoku.jp/album/A2000272664/","0"
"539","聖なる鐘がひびく夜 (ハロカバ：田中れいな)","UFDL-1106","2011-01-26","配信","田中れいな","https://recochoku.jp/album/A2000272664/","0"
"540","ロマンティック 浮かれモード (ハロカバ：岡井千聖)","UFDL-1161","2011-01-26","配信","岡井千聖","https://recochoku.jp/album/A2000272664/","0"
"541","雑草のうた","EPCE-5743","2011-02-02","シングル","Buono!","http://www.up-front-works.jp/release/detail/EPCE-5743/","0"
"542","ショートカット","HKCN-50158","2011-02-09","シングル","スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50158/","0"
"543","真夏の光線 (ハロカバ：田中れいな)","UFDL-1106","2011-02-16","配信","田中れいな","https://recochoku.jp/album/A2000272664/","0"
"544","笑顔に涙〜THANK YOU! DEAR MY FRIENDS〜 (ハロカバ：田中れいな)","UFDL-1109","2011-02-16","配信","田中れいな","https://recochoku.jp/album/A2000272664/","0"
"545","恋の花 (ハロカバ：田中れいな)","UFDL-1111","2011-02-16","配信","田中れいな","https://recochoku.jp/album/A2000272664/","0"
"546","ふるさと (ハロカバ：鈴木愛理)","UFDL-1123","2011-02-16","配信","鈴木愛理","https://recochoku.jp/album/A2000272664/","0"
"547","Kiss me 愛してる","EPCE-5756","2011-02-23","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5756/","0"
"548","ヒロインになろうか!","PKCP-5174","2011-03-02","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5174/","0"
"549","LOVE涙色 (ハロカバ：高橋愛)","UFDL-1094","2011-03-02","配信","高橋愛","https://recochoku.jp/album/A2000272664/","0"
"550","お願い魅惑のターゲット (ハロカバ：田中れいな)","UFDL-1112","2011-03-02","配信","田中れいな","https://recochoku.jp/album/A2000272664/","0"
"551","香水 (ハロカバ：田中れいな)","UFDL-1113","2011-03-02","配信","田中れいな","https://recochoku.jp/album/A2000272664/","0"
"552","笑顔に涙〜THANK YOU! DEAR MY FRIENDS〜 (ハロカバ：矢島舞美)","UFDL-1117","2011-03-02","配信","矢島舞美","https://recochoku.jp/album/A2000272664/","0"
"553","ふるさと (ハロカバ：夏焼雅)","UFDL-1136","2011-03-02","配信","夏焼雅","https://recochoku.jp/album/A2000272664/","0"
"554","⑦ Berryz タイムス","PKCP-5180","2011-03-30","オリジナルアルバム","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5180/","0"
"555","ふるさと (ハロカバ：高橋愛)","UFDL-1091","2011-03-30","配信","高橋愛","https://recochoku.jp/album/A2000272664/","0"
"556","香水 (ハロカバ：矢島舞美)","UFDL-1121","2011-03-30","配信","矢島舞美","https://recochoku.jp/album/A2000272664/","0"
"557","ふるさと (ハロカバ：岡井千聖)","UFDL-1130","2011-03-30","配信","岡井千聖","https://recochoku.jp/album/A2000272664/","0"
"558","恋をしちゃいました! (ハロカバ：夏焼雅)","UFDL-1137","2011-03-30","配信","夏焼雅","https://recochoku.jp/album/A2000272664/","0"
"559","LOVE涙色 (ハロカバ：夏焼雅)","UFDL-1139","2011-03-30","配信","夏焼雅","https://recochoku.jp/album/A2000272664/","0"
"560","笑顔に涙〜THANK YOU! DEAR MY FRIENDS〜 (ハロカバ：菅谷梨沙子)","UFDL-1146","2011-03-30","配信","菅谷梨沙子","https://recochoku.jp/album/A2000272664/","0"
"561","LOVE涙色 (ハロカバ：菅谷梨沙子)","UFDL-1147","2011-03-30","配信","菅谷梨沙子","https://recochoku.jp/album/A2000272664/","0"
"562","恋をしちゃいました! (ハロカバ：嗣永桃子)","UFDL-1153","2011-03-30","配信","嗣永桃子","https://recochoku.jp/album/A2000272664/","0"
"563","笑顔に涙〜THANK YOU! DEAR MY FRIENDS〜 (ハロカバ：嗣永桃子)","UFDL-1154","2011-03-30","配信","嗣永桃子","https://recochoku.jp/album/A2000272664/","0"
"564","香水 (ハロカバ：嗣永桃子)","UFDL-1158","2011-03-30","配信","嗣永桃子","https://recochoku.jp/album/A2000272664/","0"
"565","dearest. (ハロカバ：高橋愛)","UFDL-1162","2011-03-30","配信","高橋愛","https://recochoku.jp/album/A2000272664/","0"
"566","赤い日記帳 (ハロカバ：高橋愛)","UFDL-1164","2011-03-30","配信","高橋愛","https://recochoku.jp/album/A2000272664/","0"
"567","赤い日記帳 (ハロカバ：菅谷梨沙子)","UFDL-1166","2011-03-30","配信","菅谷梨沙子","https://recochoku.jp/album/A2000272664/","0"
"568","赤い日記帳 (ハロカバ：鈴木愛理)","UFDL-1167","2011-03-30","配信","鈴木愛理","https://recochoku.jp/album/A2000272664/","0"
"569","超WONDERFUL!⑥","EPCE-5762","2011-04-06","オリジナルアルバム","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5762/","0"
"570","まじですかスカ!","EPCE-5765","2011-04-06","シングル","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5765/","0"
"571","ドリムス。①","EPCE-5774","2011-04-20","オリジナルアルバム","ドリームモーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5774/","1"
"572","恋にBooing ブー!","HKCN-50166","2011-04-27","シングル","スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50166/","0"
"573","桃色スパークリング","EPCE-5786","2011-05-25","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5786/","0"
"574","愛の弾丸","PKCP-5183","2011-06-08","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5183/","0"
"575","Only you","EPCE-5779","2011-06-15","シングル","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5779/","0"
"576","My Days for You","HKCN-50174","2011-06-29","シングル","真野恵里菜","http://www.up-front-works.jp/release/detail/HKCN-50174/","0"
"577","夏ダカラ!","EPCE-5791","2011-07-20","シングル","Buono!","http://www.up-front-works.jp/release/detail/EPCE-5791/","0"
"578","有頂天LOVE","HKCN-50178","2011-08-03","シングル","スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50178/","0"
"579","負けるな わっしょい!","UFCW-1017","2011-08-06","シングル","ベキマス","http://www.up-front-works.jp/release/detail/UFCW-1017/","0"
"580","partenza","EPCE-5798","2011-08-10","ミニアルバム","Buono!","http://www.up-front-works.jp/release/detail/EPCE-5798/","0"
"581","ああ、夜が明ける","PKCP-5189","2011-08-10","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5189/","0"
"582","有頂天LOVE〜rocketman mix〜","UFDL-1174","2011-08-18","配信","スマイレージ","https://mora.jp/package/43000030/UFDL-1174/","0"
"583","ショートカット（Remix.Ver）","UFDL-1175","2011-08-18","配信","スマイレージ","https://mora.jp/package/43000030/UFDL-1175/","0"
"584","世界一HAPPYな女の子","EPCE-5812","2011-09-07","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5812/","0"
"585","この地球の平和を本気で願ってるんだよ!","EPCE-5800","2011-09-14","シングル","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5800/","0"
"586","タチアガール","HKCN-50186","2011-09-28","シングル","スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50186/","0"
"587","リボーン〜命のオーディション〜","UFCW-1119","2011-10-08","シングル","リボーンイレブン","http://www.helloproject.com/news/1197/","0"
"588","12,スマート","EPCE-5809","2011-10-12","オリジナルアルバム","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5809/","0"
"589","甘酸っぱい春にサクラサク","PKCP-5195","2011-11-09","シングル","Berryz工房×℃-ute","http://www.up-front-works.jp/release/detail/PKCP-5195/","0"
"590","ブスにならない哲学","EPCE-5821","2011-11-16","シングル","ハロー!プロジェクト モベキマス","http://www.up-front-works.jp/release/detail/EPCE-5821/","0"
"591","プッチベスト12","EPCE-5830","2011-12-07","ベストアルバム","ハロー!プロジェクト","http://www.up-front-works.jp/release/detail/EPCE-5830/","0"
"592","松浦亜弥 10TH ANNIVERSARY BEST","EPCE-5831","2011-12-21","ベストアルバム","松浦亜弥","http://www.up-front-works.jp/release/detail/EPCE-5831/","1"
"593","プリーズ ミニスカ ポストウーマン!","HKCN-50196","2011-12-28","シングル","スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50196/","0"
"594","初恋サイダー/DEEP MIND","EPCE-5833","2012-01-18","シングル","Buono!","http://www.up-front-works.jp/release/detail/EPCE-5833/","0"
"595","ピョコピョコ ウルトラ","EPCE-5836","2012-01-25","シングル","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5836/","0"
"596","チョトマテクダサイ!","HKCN-50204","2012-02-01","シングル","スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50204/","0"
"597","第七章「美しくってごめんね」","EPCE-5843","2012-02-08","オリジナルアルバム","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5843/","0"
"598","シャイニング バタフライ","EPCE-5846","2012-02-15","シングル","ドリームモーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5846/","1"
"599","ドキドキベイビー/黄昏交差点","HKCN-50213","2012-02-22","シングル","真野恵里菜","http://www.up-front-works.jp/release/detail/HKCN-50213/","0"
"600","愛のアルバム⑧","PKCP-5201","2012-02-22","オリジナルアルバム","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5201/","0"
"601","Be 元気＜成せば成るっ!＞","PKCP-5204","2012-03-21","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5204/","0"
"602","More Friends Over","HKCN-50219","2012-03-28","オリジナルアルバム","真野恵里菜","http://www.up-front-works.jp/release/detail/HKCN-50219/","0"
"603","恋愛ハンター","EPCE-5854","2012-04-11","シングル","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5854/","0"
"604","君は自転車 私は電車で帰宅","EPCE-5863","2012-04-18","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5863/","0"
"605","ドットビキニ","HKCN-50223","2012-05-02","シングル","スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50223/","0"
"606","スマイレージ ベストアルバム完全版①","HKCN-50234","2012-05-30","ベストアルバム","スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50234/","0"
"607","超HAPPY SONG","EPCE-5882","2012-06-20","シングル","Berryz工房×℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5882/","0"
"608","Song for the DATE","HKCN-50237","2012-06-27","シングル","真野恵里菜","http://www.up-front-works.jp/release/detail/HKCN-50237/","0"
"609","One・Two・Three/The 摩天楼ショー","EPCE-5872","2012-07-04","シングル","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5872/","0"
"610","cha cha SING","PKCP-5210","2012-07-25","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5210/","0"
"611","SHERBET","EPCE-5889","2012-08-22","ミニアルバム","Buono!","http://www.up-front-works.jp/release/detail/EPCE-5889/","0"
"612","好きよ、純情反抗期。","HKCN-50241","2012-08-22","シングル","スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50241/","0"
"613","会いたい 会いたい 会いたいな","EPCE-5893","2012-09-05","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5893/","0"
"614","⑬カラフルキャラクター","EPCE-5901","2012-09-12","オリジナルアルバム","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5901/","0"
"615","ワクテカ Take a chance","EPCE-5905","2012-10-10","シングル","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5905/","0"
"616","彼女になりたいっ!!!","UFCW-1047","2012-10-27","インディーズシングル","ハロプロ研修生","http://www.up-front-works.jp/release/detail/UFCW-1047/","0"
"617","キャベツ白書/フォレストタイム","UFCW-1042","2012-11-07","インディーズシングル","ピーベリー/ハーベスト","http://www.up-front-works.jp/release/detail/UFCW-1042/","0"
"618","フォレフォレ 〜Forest For Rest〜/Boys be ambitious!","UFCW-1044","2012-11-07","インディーズシングル","DIY♡／GREEN FIELDS","http://www.up-front-works.jp/release/detail/UFCW-1044/","0"
"619","②℃-ute神聖なるベストアルバム","EPCE-5915","2012-11-21","ベストアルバム","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5915/","0"
"620","寒いね。","HKCN-50256","2012-11-28","シングル","スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50256/","0"
"621","プッチベスト13","EPCE-5920","2012-12-05","ベストアルバム","ハロー!プロジェクト","http://www.up-front-works.jp/release/detail/EPCE-5920/","0"
"622","NEXT MY SELF","HKCN-50264","2012-12-05","シングル","真野恵里菜","http://www.up-front-works.jp/release/detail/HKCN-50264/","0"
"623","WANT!","PKCP-5216","2012-12-19","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5216/","0"
"624","手紙/Rolling Days","UFCW-1046","2013-01-16","インディーズシングル","田﨑あさひ","http://www.up-front-works.jp/release/detail/UFCW-1046/","1"
"625","Help me!!","EPCE-5921","2013-01-23","シングル","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5921/","0"
"626","Berryzマンション9階","PKCP-5222","2013-01-30","オリジナルアルバム","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5222/","0"
"627","この街","EPCE-5932","2013-02-06","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5932/","0"
"628","BEST FRIENDS","HKCN-50271","2013-02-06","ベストアルバム","真野恵里菜","http://www.up-front-works.jp/release/detail/HKCN-50271/","0"
"629","キャベツ白書〜春編〜","HKCN-50274","2013-02-27","シングル","ピーベリー","http://www.up-front-works.jp/release/detail/HKCN-50274/","0"
"630","都会田舎の彼","UFCW-1054","2013-03-02","インディーズシングル","GREEN FIELDS","http://www.up-front-works.jp/release/detail/UFCW-1054/","0"
"631","アジアン セレブレイション","PKCP-5225","2013-03-13","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5225/","0"
"632","コピンクス! メロディーズ〜star chart〜","UFCW-1053","2013-03-20","ミニアルバム","コピンク*","http://www.up-front-works.jp/release/detail/UFCW-1053/","1"
"633","旅立ちの春が来た","HKCN-50280","2013-03-20","シングル","スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50280/","0"
"634","サクラ時計/雨夜の月","UFCW-1055","2013-04-03","インディーズシングル","田﨑あさひ","http://www.up-front-works.jp/release/detail/UFCW-1055","1"
"635","Crazy 完全な大人","EPCE-5939","2013-04-03","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5939/","0"
"636","私が言う前に抱きしめなきゃね","UFCW-1057","2013-04-03","インディーズシングル","Juice=Juice","http://www.up-front-works.jp/release/detail/UFCW-1057/","0"
"637","ブレインストーミング/君さえ居れば何も要らない","EPCE-5948","2013-04-17","シングル","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5948/","0"
"638","五月雨美女がさ乱れる","UFCW-1065","2013-05-08","インディーズシングル","Juice=Juice","http://www.up-front-works.jp/release/detail/UFCW-1065/","0"
"639","ラベンダー カバー The ROCK","UFCW-1062","2013-05-22","カバーアルバム","LoVendoЯ","http://www.up-front-works.jp/release/detail/UFCW-1062/","1"
"640","②スマイルセンセーション","HKCN-50288","2013-05-22","オリジナルアルバム","スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50288/","0"
"641","天まで登れ!","UFCW-1066","2013-06-12","インディーズシングル","ハロプロ研修生 feat. Juice=Juice","http://www.up-front-works.jp/release/detail/UFCW-1066/","0"
"642","ゴールデン チャイナタウン/サヨナラ ウソつきの私","PKCP-5233","2013-06-19","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5233/","0"
"643","新しい私になれ!/ヤッタルチャン","HKCN-50294","2013-07-03","シングル","スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50294/","0"
"644","悲しき雨降り/アダムとイブのジレンマ","EPCE-5958","2013-07-10","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5958/","0"
"645","レディーマーメイド/エイヤサ!ブラザー/海岸清掃男子","UFCW-1068","2013-08-07","インディーズシングル","ダイヤレディー／メロウクアッド／HI-FIN","http://www.up-front-works.jp/release/detail/UFCW-1068/","0"
"646","わがまま 気のまま 愛のジョーク/愛の軍団","EPCE-5974","2013-08-28","シングル","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5974/","0"
"647","⑧ Queen of J-POP","EPCE-5986","2013-09-04","オリジナルアルバム","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-5986/","0"
"648","ほたる祭りの日","UFBW-1275","2013-09-04","DVDシングル","ジュリン","http://www.up-front-works.jp/release/detail/UFBW-1275/","0"
"649","ロマンスの途中/私が言う前に抱きしめなきゃね(MEMORIAL EDIT)/五月雨美女がさ乱れる(MEMORIAL EDIT)","HKCN-50310","2013-09-11","シングル","Juice=Juice","http://www.up-front-works.jp/release/detail/HKCN-50310/","0"
"650","The Best!〜Updated モーニング娘。〜","EPCE-5993","2013-09-25","ベストアルバム","モーニング娘。","http://www.up-front-works.jp/release/detail/EPCE-5993/","0"
"651","もっとずっと一緒に居たかった/ROCKエロティック","PKCP-5241","2013-10-02","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5241/","0"
"652","都会の一人暮らし/愛ってもっと斬新","EPCE-7001","2013-11-06","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-7001/","0"
"653","イジワルしないで 抱きしめてよ/初めてを経験中","HKCN-50324","2013-12-04","シングル","Juice=Juice","http://www.up-front-works.jp/release/detail/HKCN-50324/","0"
"654","プッチベスト14","EPCE-7015","2013-12-11","ベストアルバム","ハロー!プロジェクト","http://www.up-front-works.jp/release/detail/EPCE-7015/","0"
"655","ええか!?/「良い奴」","HKCN-50333","2013-12-18","シングル","スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50333/","0"
"656","おへその国からこんにちは/天まで登れ!","UFBW-1325","2013-12-20","DVDシングル","ハロプロ研修生","http://www.up-front-works.jp/release/detail/UFBW-1325/","0"
"657","ハロー!プロジェクトの全曲から集めちゃいました! Vol.2吉田豪編","UFCW-1071","2014-01-01","コンピ","V.A.","http://www.up-front-works.jp/release/detail/UFCW-1071/","0"
"658","笑顔の君は太陽さ/君の代わりは居やしない/What is LOVE?","EPCE-7016","2014-01-29","シングル","モーニング娘。'14","http://www.up-front-works.jp/release/detail/EPCE-7016/","0"
"659","大人なのよ!/1億3千万総ダイエット王国","PKCP-5249","2014-02-19","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5249/","0"
"660","Berryz工房 スッペシャル ベスト Vol.2","PKCP-5257","2014-02-26","ベストアルバム","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5257/","0"
"661","心の叫びを歌にしてみた/Love take it all","EPCE-7026","2014-03-05","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-7026/","0"
"662","モーニング娘。’14 カップリングコレクション2","EPCE-7034","2014-03-12","ベストアルバム","モーニング娘。'14","http://www.up-front-works.jp/release/detail/EPCE-7034/","0"
"663","Bitter & Sweet/インストール","UFBW-1340","2014-03-19","DVDシングル","Bitter ＆ Sweet","http://www.up-front-works.jp/release/detail/UFBW-1340/","1"
"664","裸の裸の裸のKISS/アレコレしたい!","HKCN-50343","2014-03-19","シングル","Juice=Juice","http://www.up-front-works.jp/release/detail/HKCN-50343/","0"
"665","時空を超え 宇宙を超え/Password is 0","EPCE-7039","2014-04-16","シングル","モーニング娘。'14","http://www.up-front-works.jp/release/detail/EPCE-7039/","0"
"666","不器用","UFBW-1353","2014-04-23","DVDミニアルバム","LoVendoЯ","http://www.up-front-works.jp/release/detail/UFBW-1353/","1"
"667","嗚呼、素晴らしき日々よ/Dream Last Train/木立を抜ける風のように","UFBW-1355","2014-04-23","インディーズシングル","さとのあかり／トリプレット／ODATOMO","http://www.up-front-works.jp/release/detail/UFBW-1355/","0"
"668","ミステリーナイト!/エイティーン エモーション","HKCN-50359","2014-04-30","シングル","スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50359/","0"
"669","可憐な合唱団","TGCS-7999","2014-05-15","インディーズシングル","ハロプロ研修生","http://www.up-front-works.jp/release/detail/TGCS-7999/","0"
"670","愛はいつも君の中に/普通、アイドル10年やってらんないでしょ!?","PKCP-5260","2014-06-04","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5260/","0"
"671","The Power/悲しきヘブン","EPCE-7049","2014-07-16","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-7049/","0"
"672","ブラックバタフライ/風に吹かれて","HKCN-50367","2014-07-30","シングル","Juice=Juice","http://www.up-front-works.jp/release/detail/HKCN-50367/","0"
"673","演劇女子部 ミュージカル LILIUMリリウム 少女純潔歌劇 オリジナルサウンドトラック","UFCW-1078","2014-08-06","サウンドトラック","モーニング娘。'14/スマイレージ","http://www.up-front-works.jp/release/detail/UFCW-1078/","0"
"674","嗚呼 すすきの/地球は今日も愛を育む","HKCN-50377","2014-08-20","シングル","スマイレージ","http://www.up-front-works.jp/release/detail/HKCN-50377/","0"
"675","誰にもナイショ/月蝕","UFBW-1394","2014-09-03","DVDシングル","Bitter ＆ Sweet","http://www.up-front-works.jp/release/detail/UFBW-1394/","1"
"676","背伸び/伊達じゃないよ うちの人生は","HKCN-50387","2014-10-01","シングル","Juice=Juice","http://www.up-front-works.jp/release/detail/HKCN-50387/","0"
"677","TIKI BUN/シャバダバ ドゥ〜/見返り美人","EPCE-7059","2014-10-15","シングル","モーニング娘。'14","http://www.up-front-works.jp/release/detail/EPCE-7059/","0"
"678","14章〜The message〜","EPCE-7069","2014-10-29","オリジナルアルバム","モーニング娘。'14","http://www.up-front-works.jp/release/detail/EPCE-7069/","0"
"679","イクジナシ","UFCW-1089","2014-11-05","ミニアルバム","LoVendoЯ","http://www.up-front-works.jp/release/detail/UFCW-1089/","1"
"680","ロマンスを語って/永久の歌","PKCP-5268","2014-11-12","シングル","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5268/","0"
"681","I miss you/THE FUTURE","EPCE-7074","2014-11-19","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-7074/","0"
"682","プッチベスト15","EPCE-7087","2014-12-10","ベストアルバム","ハロー!プロジェクト","http://www.up-front-works.jp/release/detail/EPCE-7087/","0"
"683","演劇女子部 S/mileage's JUKEBOX-MUSICAL 『SMILE FANTASY!』","UFCW-1087","2014-12-10","シングル","スマイレージ","http://www.up-front-works.jp/release/detail/UFCW-1087/","0"
"684","演劇女子部 「ミュージカル 恋するハローキティ」オリジナルミニアルバム","UFCW-1092","2014-12-24","サウンドトラック","Juice=Juice","http://www.up-front-works.jp/release/detail/UFCW-1092/","0"
"685","完熟Berryz工房 The Final Completion Box","PKCP-5278","2015-01-21","ベストアルバム","Berryz工房","http://www.up-front-works.jp/release/detail/PKCP-5278/","0"
"686","大器晩成/乙女の逆襲","HKCN-50397","2015-02-04","シングル","アンジュルム","http://www.up-front-works.jp/release/detail/HKCN-50397/","0"
"687","恋愛WARS/恋心","UFCW-1095","2015-02-11","インディーズシングル","Bitter ＆ Sweet","http://www.up-front-works.jp/release/detail/UFCW-1095/","1"
"688","① Let's say “Hello!”","UFCW-1091","2015-02-18","オリジナルアルバム","ハロプロ研修生","http://www.up-front-works.jp/release/detail/UFCW-1091/","0"
"689","愛おしくってごめんね/恋泥棒","EPCE-7109","2015-03-25","シングル","カントリー・ガールズ","http://www.up-front-works.jp/release/detail/EPCE-7109/","0"
"690","念には念/サバイバー","UFBW-1443","2015-03-26","インディーズシングル","こぶしファクトリー","http://www.up-front-works.jp/release/detail/UFBW-1443/","0"
"691","The Middle Management〜女性中間管理職〜/我武者LIFE/次の角を曲がれ","EPCE-7099","2015-04-01","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-7099/","0"
"692","Wonderful World/Ca va ? Ca va ?（サヴァサヴァ）","HKCN-50407","2015-04-08","シングル","Juice=Juice","http://www.up-front-works.jp/release/detail/HKCN-50407/","0"
"693","青春小僧が泣いている/夕暮れは雨上がり/イマココカラ","EPCE-7089","2015-04-15","シングル","モーニング娘。'15","http://www.up-front-works.jp/release/detail/EPCE-7089/","0"
"694","Hello! girls!!-まいどLovelys!!!!でっせ-","UFKL-0001","2015-04-30","アルバム","Lovelys!!!!","https://tower.jp/item/3843954/Hello!girls!!-%E3%81%BE%E3%81%84%E3%81%A9Lovelys!!!!%E3%81%A7%E3%81%A3%E3%81%9B-","1"
"695","いいんじゃない?/普通の私 ガンバレ!","EPCE-7115","2015-07-01","シングル","LoVendoЯ","http://www.up-front-works.jp/release/detail/EPCE-7115/","1"
"696","First Squeeze!","HKCN-50417","2015-07-15","オリジナルアルバム","Juice=Juice","http://www.up-front-works.jp/release/detail/HKCN-50417/","0"
"697","演劇女子部 ミュージカル「TRIANGLE-トライアングル-」オリジナルサウンドトラック","UFCW-1103","2015-07-15","サウンドトラック","モーニング娘。'15","http://www.up-front-works.jp/release/detail/UFCW-1103/","0"
"698","七転び八起き/臥薪嘗胆/魔法使いサリー","HKCN-50426","2015-07-22","シングル","アンジュルム","http://www.up-front-works.jp/release/detail/HKCN-50426/","0"
"699","わかっているのにごめんね/ためらい サマータイム","EPCE-7119","2015-08-05","シングル","カントリー・ガールズ","http://www.up-front-works.jp/release/detail/EPCE-7119/","0"
"700","Oh my wish!/スカッとMy Heart/今すぐ飛び込む勇気","EPCE-7129","2015-08-19","シングル","モーニング娘。'15","http://www.up-front-works.jp/release/detail/EPCE-7129/","0"
"701","ドスコイ!ケンキョにダイタン/ラーメン大好き小泉さんの唄/念には念(念入り ver.)","EPCE-7138","2015-09-02","シングル","こぶしファクトリー","http://www.up-front-works.jp/release/detail/EPCE-7138/","0"
"702","青春まんまんなか!","UFCW-1105","2015-09-06","インディーズシングル","つばきファクトリー","http://www.up-front-works.jp/release/detail/UFCW-1105/","0"
"703","演劇女子部 ミュージカル「サンクユーベリーベリー」オリジナルサウンドトラック","UFCW-1106","2015-10-08","サウンドトラック","つばきファクトリー","http://www.up-front-works.jp/release/detail/UFCW-1106/","0"
"704","ありがとう〜無限のエール〜/嵐を起こすんだ Exciting Fight!","EPCE-7147","2015-10-28","シングル","℃-ute","http://www.up-front-works.jp/release/detail/EPCE-7147/","0"
"705","出すぎた杭は打たれない/ドンデンガエシ/わたし","HKCN-50462","2015-11-11","シングル","アンジュルム","http://www.up-front-works.jp/release/detail/HKCN-50462/","0"
"706","S/mileage / ANGERME SELECTION ALBUM「大器晩成」","HKCN-50457","2015-11-25","ベストアルバム","アンジュルム","http://www.up-front-works.jp/release/detail/HKCN-50457/","0"
